start_node,end_node,edge_id,start_long,start_lat,end_long,end_lat
275945320,9766361634,275945320->9766361634,114.1713362,22.315553,114.1712659,22.3155404
275945418,3230274782,275945418->3230274782,114.1718679,22.3156488,114.1718209,22.315642
275945418,9766365660,275945418->9766365660,114.1718679,22.3156488,114.1720494,22.3156817
275945538,11235236460,275945538->11235236460,114.1720243,22.3179153,114.1721178,22.3179325
275945538,10565387068,275945538->10565387068,114.1720243,22.3179153,114.1720101,22.3179803
275945653,10726301482,275945653->10726301482,114.1712718,22.3213311,114.1711709,22.3218305
275945763,10211498580,275945763->10211498580,114.1710549,22.3224019,114.1709475,22.3223827
275945763,3919865758,275945763->3919865758,114.1710549,22.3224019,114.1708269,22.3235343
276169884,10629573944,276169884->10629573944,114.1778228,22.3127656,114.1778184,22.3129995
276169884,10005235753,276169884->10005235753,114.1778228,22.3127656,114.1778295,22.3126634
276169958,10866585498,276169958->10866585498,114.178846,22.3269956,114.1789629,22.3269975
276372857,6357916383,276372857->6357916383,114.1689849,22.312658,114.1684842,22.3125704
276372857,1151084911,276372857->1151084911,114.1689849,22.312658,114.1689663,22.3127529
276373355,6357916373,276373355->6357916373,114.1701052,22.3128531,114.1696268,22.3127663
276377951,11235236461,276377951->11235236461,114.1721924,22.3171476,114.1720345,22.3178689
278948068,1168316016,278948068->1168316016,114.1670005,22.3122444,114.1670026,22.3123356
278948068,6370253655,278948068->6370253655,114.1670005,22.3122444,114.1668433,22.3122177
278948235,10786928815,278948235->10786928815,114.1682262,22.3252062,114.1682337,22.3251707
278948607,1162875754,278948607->1162875754,114.172596,22.3201373,114.1725597,22.3203222
278948608,1184307108,278948608->1184307108,114.1725113,22.3205309,114.1724829,22.3205827
278948608,12444062006,278948608->12444062006,114.1725113,22.3205309,114.172504,22.3206349
278948609,5255598058,278948609->5255598058,114.1719813,22.322028,114.1719566,22.3221
278948759,2640738083,278948759->2640738083,114.1717507,22.3225297,114.1717185,22.3225237
278948832,278948833,278948832->278948833,114.1719391,22.3221478,114.171873,22.3223827
278948833,5255598053,278948833->5255598053,114.171873,22.3223827,114.1718369,22.3225
278948926,6605085116,278948926->6605085116,114.1721353,22.3209703,114.1721137,22.3210711
278948926,5012933247,278948926->5012933247,114.1721353,22.3209703,114.1721516,22.3208988
278948927,5255598074,278948927->5255598074,114.1718719,22.3222609,114.1718901,22.3222954
278948927,12921071424,278948927->12921071424,114.1718719,22.3222609,114.1718395,22.3223735
278948933,439179847,278948933->439179847,114.1723551,22.3222703,114.1723465,22.3221775
278948934,8044314666,278948934->8044314666,114.1722278,22.3223208,114.1722675,22.3223112
278948999,8044314690,278948999->8044314690,114.1722177,22.3217944,114.1721823,22.3219006
278949000,13700648920,278949000->13700648920,114.1725178,22.3210881,114.1726296,22.3210966
278949000,12443979187,278949000->12443979187,114.1725178,22.3210881,114.1724869,22.3210911
278949001,13700648920,278949001->13700648920,114.1726918,22.3211014,114.1726296,22.3210966
279076776,8764628282,279076776->8764628282,114.1659587,22.3119343,114.1659651,22.3118643
279076776,6550920169,279076776->6550920169,114.1659587,22.3119343,114.1659486,22.3120274
288991082,9893206659,288991082->9893206659,114.1642669,22.3141921,114.1641829,22.3145527
288991083,13395157688,288991083->13395157688,114.1640578,22.3150609,114.1640802,22.3151143
288991084,6777002698,288991084->6777002698,114.1637723,22.3162195,114.1635976,22.3169089
288991123,12645795033,288991123->12645795033,114.1655929,22.3165164,114.1657153,22.3158445
288991123,1962192579,288991123->1962192579,114.1655929,22.3165164,114.1655422,22.3167256
288991127,1962191597,288991127->1962191597,114.1660356,22.313462,114.1660052,22.3133979
288991127,1962191716,288991127->1962191716,114.1660356,22.313462,114.1660846,22.3136215
288991129,6052460354,288991129->6052460354,114.1654292,22.3131276,114.1651716,22.3130751
288991129,13591799743,288991129->13591799743,114.1654292,22.3131276,114.1655976,22.3131643
288991131,13110621033,288991131->13110621033,114.1639911,22.3128383,114.1639075,22.3128272
288991131,1172166329,288991131->1172166329,114.1639911,22.3128383,114.1642014,22.3128804
288991132,5118308285,288991132->5118308285,114.1637106,22.3128289,114.1636616,22.3128383
288991132,5118308284,288991132->5118308284,114.1637106,22.3128289,114.1638272,22.3128243
288991202,1172166326,288991202->1172166326,114.1625077,22.3151873,114.1624854,22.3152438
288991202,5029495350,288991202->5029495350,114.1625077,22.3151873,114.1626518,22.3148082
288991212,1295862825,288991212->1295862825,114.1621712,22.3161103,114.1621767,22.3162881
288991212,13110621029,288991212->13110621029,114.1621712,22.3161103,114.1621995,22.3159754
288991212,1172166356,288991212->1172166356,114.1621712,22.3161103,114.1620581,22.3163075
288991213,1295862822,288991213->1295862822,114.1622131,22.3164102,114.1622807,22.3165373
288991213,1295862825,288991213->1295862825,114.1622131,22.3164102,114.1621767,22.3162881
288991214,13464191439,288991214->13464191439,114.1624721,22.3167129,114.1628729,22.31688
288991214,13464191438,288991214->13464191438,114.1624721,22.3167129,114.1624409,22.3166869
288991218,12645795027,288991218->12645795027,114.165342,22.3170625,114.1654208,22.3169684
288991218,5118308287,288991218->5118308287,114.165342,22.3170625,114.1652619,22.3171301
288991218,6261684980,288991218->6261684980,114.165342,22.3170625,114.1654088,22.3171267
288991219,7154099552,288991219->7154099552,114.1657443,22.3156856,114.1657786,22.3155013
288991219,12645795033,288991219->12645795033,114.1657443,22.3156856,114.1657153,22.3158445
288991219,7154099554,288991219->7154099554,114.1657443,22.3156856,114.1656616,22.3156699
288991220,5118308280,288991220->5118308280,114.1659866,22.3143483,114.1660677,22.3138075
288991220,1962192165,288991220->1962192165,114.1659866,22.3143483,114.1659471,22.3145871
288991221,1962191716,288991221->1962191716,114.1660829,22.3137059,114.1660846,22.3136215
288991221,5118308280,288991221->5118308280,114.1660829,22.3137059,114.1660677,22.3138075
288991222,13591799744,288991222->13591799744,114.1659129,22.3133097,114.165825,22.3132496
288991222,1962191597,288991222->1962191597,114.1659129,22.3133097,114.1660052,22.3133979
288991223,5118308283,288991223->5118308283,114.1634772,22.3129229,114.1634147,22.3129836
288991223,5118308286,288991223->5118308286,114.1634772,22.3129229,114.163535,22.3128821
288991224,8396898511,288991224->8396898511,114.1629553,22.3140306,114.1629103,22.3141369
288991224,6176152883,288991224->6176152883,114.1629553,22.3140306,114.1630607,22.3137717
288991224,6277201384,288991224->6277201384,114.1629553,22.3140306,114.1630187,22.3140522
288991653,3230273859,288991653->3230273859,114.1663312,22.312459,114.1655791,22.3123111
288991653,13156797946,288991653->13156797946,114.1663312,22.312459,114.1663423,22.3123759
288991681,6176166200,288991681->6176166200,114.1660122,22.3115988,114.1660266,22.3115108
288991681,6176166201,288991681->6176166201,114.1660122,22.3115988,114.1659949,22.3116905
288991682,7597784320,288991682->7597784320,114.1660558,22.3111074,114.1659715,22.311062
288991682,6039377373,288991682->6039377373,114.1660558,22.3111074,114.166051,22.3112607
288991740,2868161557,288991740->2868161557,114.1634379,22.3175178,114.1633558,22.3176874
288991741,6364822864,288991741->6364822864,114.1631184,22.3179372,114.1629848,22.3180188
288991742,2086704742,288991742->2086704742,114.1627874,22.3181394,114.1623562,22.318045
288991742,1182677912,288991742->1182677912,114.1627874,22.3181394,114.1626949,22.3182018
288991776,3230279162,288991776->3230279162,114.1634229,22.3180822,114.16348,22.3178098
288991777,288991776,288991777->288991776,114.1633531,22.3183066,114.1634229,22.3180822
288991796,1168066109,288991796->1168066109,114.1660608,22.318712,114.1660433,22.3187864
288991796,9553739297,288991796->9553739297,114.1660608,22.318712,114.1655445,22.3186949
288991859,4353561377,288991859->4353561377,114.1638166,22.318719,114.1643554,22.3187482
288991960,288991859,288991960->288991859,114.1634965,22.3187106,114.1638166,22.318719
288991961,1640472777,288991961->1640472777,114.1630542,22.3188051,114.1632115,22.3187365
288991961,4858602289,288991961->4858602289,114.1630542,22.3188051,114.163102,22.3187689
288992106,1640472750,288992106->1640472750,114.1609176,22.3176958,114.161463,22.3178936
288994875,1640472834,288994875->1640472834,114.1598754,22.3194714,114.1599574,22.319473
288994875,6886397805,288994875->6886397805,114.1598754,22.3194714,114.1598468,22.3195246
308473171,3230274026,308473171->3230274026,114.1680169,22.3149736,114.1680079,22.3150462
308473171,3230274006,308473171->3230274006,114.1680169,22.3149736,114.1680856,22.3149882
308473172,3230274170,308473172->3230274170,114.1685012,22.3150669,114.1684935,22.3151069
308473172,3230274041,308473172->3230274041,114.1685012,22.3150669,114.16855,22.3150745
308473173,3230274023,308473173->3230274023,114.1689561,22.315141,114.1689771,22.3150435
308473173,3230274192,308473173->3230274192,114.1689561,22.315141,114.1690656,22.3151631
308473175,3230274366,308473175->3230274366,114.1695449,22.3152511,114.1695256,22.315349
308473175,3230274296,308473175->3230274296,114.1695449,22.3152511,114.1696677,22.3152781
308473176,12071355357,308473176->12071355357,114.1683196,22.3135053,114.1683733,22.3135145
308473177,12071361389,308473177->12071361389,114.1688045,22.313588,114.168855,22.3135975
308473177,1151084890,308473177->1151084890,114.1688045,22.313588,114.1686687,22.3142434
308473178,11134374501,308473178->11134374501,114.1692614,22.3136721,114.1693064,22.3134564
308473179,12071361444,308473179->12071361444,114.1698428,22.3137803,114.1697751,22.3137677
308473179,12071361443,308473179->12071361443,114.1698428,22.3137803,114.1699084,22.3137928
308473179,12071361441,308473179->12071361441,114.1698428,22.3137803,114.169832,22.3138341
308473180,6260814403,308473180->6260814403,114.1694498,22.3127358,114.1694694,22.3126389
308473180,10804883515,308473180->10804883515,114.1694498,22.3127358,114.1692197,22.3126981
308473181,3230277085,308473181->3230277085,114.1675907,22.3171141,114.1675486,22.3171066
308473182,3230277492,308473182->3230277492,114.1680551,22.3172,114.1680375,22.317285
308473182,3230277353,308473182->3230277353,114.1680551,22.3172,114.1679619,22.3171846
308473183,3230277355,308473183->3230277355,114.1685003,22.3172869,114.1685182,22.3172015
308473183,3230277483,308473183->3230277483,114.1685003,22.3172869,114.1684209,22.3172703
308473185,3230277719,308473185->3230277719,114.1690783,22.3173955,114.1690586,22.3174857
308473185,3230277610,308473185->3230277610,114.1690783,22.3173955,114.1689873,22.3173767
308473186,10825885939,308473186->10825885939,114.170358,22.3176083,114.1704057,22.317617
308473186,10181859559,308473186->10181859559,114.170358,22.3176083,114.1703738,22.3175391
308473186,3230278485,308473186->3230278485,114.170358,22.3176083,114.1703443,22.317665
308473187,3230278507,308473187->3230278507,114.1709017,22.3177051,114.1710142,22.3177261
308473188,3230278501,308473188->3230278501,114.1714652,22.3178106,114.171495,22.3176749
308473188,11235236463,308473188->11235236463,114.1714652,22.3178106,114.1719727,22.3179049
308473189,11196264030,308473189->11196264030,114.1672039,22.318917,114.1670286,22.3188844
308473190,3230280848,308473190->3230280848,114.1676802,22.3190063,114.1675608,22.3189838
308473190,3230280999,308473190->3230280999,114.1676802,22.3190063,114.1676639,22.3190813
308473191,3230280976,308473191->3230280976,114.1681318,22.3190943,114.1680251,22.3190686
308473191,6364821073,308473191->6364821073,114.1681318,22.3190943,114.1681617,22.3189444
308473192,3230281110,308473192->3230281110,114.1686727,22.3191848,114.1685696,22.3191661
308473193,7205061372,308473193->7205061372,114.1699183,22.3197024,114.1699513,22.3196459
308473193,7205061371,308473193->7205061371,114.1699183,22.3197024,114.1699087,22.3196375
308473195,10250932206,308473195->10250932206,114.1705858,22.3195863,114.1707726,22.3196233
308473419,4501975098,308473419->4501975098,114.1702382,22.3153655,114.1703202,22.3149678
308473420,11232787248,308473420->11232787248,114.1705303,22.3139011,114.1706108,22.3139139
308473420,11134510116,308473420->11134510116,114.1705303,22.3139011,114.1705485,22.3138114
308473422,9953781642,308473422->9953781642,114.1697992,22.3175012,114.1698783,22.3175156
308473422,9953781649,308473422->9953781649,114.1697992,22.3175012,114.1698145,22.3174275
308473423,3176514544,308473423->3176514544,114.1696263,22.3183534,114.1696616,22.3181813
308473424,7983295859,308473424->7983295859,114.1694289,22.3193121,114.1694481,22.3192156
308473424,1151084860,308473424->1151084860,114.1694289,22.3193121,114.16932,22.319293
308473426,10825885963,308473426->10825885963,114.1701722,22.3184397,114.1701627,22.3184884
308473427,3230280089,308473427->3230280089,114.1707291,22.3185465,114.1706515,22.3185307
308473429,4862720941,308473429->4862720941,114.1712844,22.3186542,114.1712477,22.318647
308473429,11235236471,308473429->11235236471,114.1712844,22.3186542,114.1712908,22.3186236
308473546,12052372093,308473546->12052372093,114.1705175,22.3223275,114.1705316,22.322258
308473546,12041469830,308473546->12041469830,114.1705175,22.3223275,114.1705033,22.322397
308473546,12052372097,308473546->12052372097,114.1705175,22.3223275,114.1704473,22.3223154
316731588,10864964066,316731588->10864964066,114.1763552,22.3270394,114.1763604,22.3270025
316731590,8789236514,316731590->8789236514,114.1764363,22.3269149,114.1764773,22.3268975
316731591,8789236510,316731591->8789236510,114.1765209,22.326887,114.1765962,22.3268894
316731592,11406997370,316731592->11406997370,114.1766448,22.3276169,114.1767668,22.3276211
316731592,4292132285,316731592->4292132285,114.1766448,22.3276169,114.1764493,22.3272534
316731592,4292143906,316731592->4292143906,114.1766448,22.3276169,114.176832,22.3279652
331258075,6374553575,331258075->6374553575,114.1604939,22.3262772,114.1606066,22.3263928
331258075,1168315954,331258075->1168315954,114.1604939,22.3262772,114.1605455,22.3262373
331258761,7257383508,331258761->7257383508,114.1619004,22.3252108,114.16185,22.3251492
331258761,7257383490,331258761->7257383490,114.1619004,22.3252108,114.1619454,22.3249982
331258761,4773779469,331258761->4773779469,114.1619004,22.3252108,114.1620928,22.3250662
331258764,991294650,331258764->991294650,114.1646009,22.3228834,114.1643415,22.3225975
331269944,332251255,331269944->332251255,114.1687862,22.3224821,114.168869,22.3220632
331269982,7242599215,331269982->7242599215,114.1678205,22.3228573,114.1677432,22.3228425
331269982,6236308354,331269982->6236308354,114.1678205,22.3228573,114.1675096,22.3230909
331271265,8184472274,331271265->8184472274,114.1620905,22.326252,114.1619947,22.3262118
331271265,8184422692,331271265->8184422692,114.1620905,22.326252,114.1619597,22.3262792
331271928,2389070841,331271928->2389070841,114.1633544,22.3255505,114.1633252,22.3255714
332227468,4858602284,332227468->4858602284,114.1626284,22.3191936,114.1627007,22.3191754
332227468,6364822991,332227468->6364822991,114.1626284,22.3191936,114.1627132,22.3191093
332227469,332227468,332227469->332227468,114.1623842,22.3194107,114.1626284,22.3191936
332227470,12093797450,332227470->12093797450,114.1622715,22.3195484,114.1623081,22.319494
332227471,9893504824,332227471->9893504824,114.1621461,22.319874,114.1621634,22.3198149
332228049,332233734,332228049->332233734,114.1620652,22.3179532,114.1616781,22.3178799
332228049,11229660893,332228049->11229660893,114.1620652,22.3179532,114.1620153,22.3179258
332228052,5133915668,332228052->5133915668,114.1611738,22.3175995,114.1609881,22.3175244
332228052,5133915667,332228052->5133915667,114.1611738,22.3175995,114.1610375,22.3175268
332228053,12923696790,332228053->12923696790,114.1607523,22.3175839,114.1607478,22.3176306
332228053,1640472747,332228053->1640472747,114.1607523,22.3175839,114.160733,22.3176285
332228054,5133915669,332228054->5133915669,114.1607661,22.3177123,114.1607889,22.3177445
332228055,12923696792,332228055->12923696792,114.160828,22.3177761,114.1608753,22.3177998
332228056,12923696791,332228056->12923696791,114.1610049,22.3178523,114.1610812,22.3178504
332228056,332228057,332228056->332228057,114.1610049,22.3178523,114.1610712,22.317891
332228057,12923696797,332228057->12923696797,114.1610712,22.317891,114.1611134,22.3179535
332228057,12923696795,332228057->12923696795,114.1610712,22.317891,114.1611689,22.3179417
332228058,4858594757,332228058->4858594757,114.1618711,22.3182121,114.1619278,22.3182409
332228059,6886392427,332228059->6886392427,114.1619959,22.3184896,114.1619958,22.3185561
